,dateYMD,search_tag,url
95,2017-7-31,Travel,https://medium.com/viajar-sin-ruta-conocida/los-5-mejores-faros-de-la-costa-brava-fc41a302e424?source=tag_archive---------97---------------------
96,2017-7-31,Travel,https://medium.com/@Cruisebe.com/cruisebe-weekly-digest-451bc55d5c85?source=tag_archive---------98---------------------
97,2017-7-31,Travel,https://medium.com/@timwade7/dont-let-fear-ruin-your-fun-d5acfeb3103?source=tag_archive---------99---------------------
98,2017-7-31,Travel,https://medium.com/@mblm/avoiding-an-intimacy-tailspin-d6f6abd52943?source=tag_archive---------100---------------------
99,2017-7-31,Travel,https://medium.com/@philipsfree/sometimes-dealing-with-a-company-can-be-frustrating-db81b489d5eb?source=tag_archive---------101---------------------
100,2017-7-31,Travel,https://medium.com/peoplefirst/pill-hung-during-3681db2eef27?source=tag_archive---------102---------------------
101,2017-7-31,Travel,https://medium.com/@wiretelegram/8-ways-to-save-money-when-moving-into-a-new-home-local-records-office-74e048883404?source=tag_archive---------103---------------------
102,2017-7-31,Travel,https://medium.com/@jinlinh/history-of-south-coast-plaza-9d5cbfeea422?source=tag_archive---------104---------------------
103,2017-7-31,Travel,https://medium.com/@KateHenrikson/5-life-lesson-while-steering-a-boat-on-the-chicago-river-125fd4ee18af?source=tag_archive---------105---------------------
104,2017-7-31,Travel,https://medium.com/@toddsmidt/how-to-travel-what-to-pack-a-packing-list-for-southeast-asia-8fe149dea838?source=tag_archive---------106---------------------
105,2017-7-31,Travel,https://medium.com/@tauritravel/what-to-see-in-madeira-bus-transport-on-the-island-a-note-from-our-travel-25cbb0e5df17?source=tag_archive---------107---------------------
106,2017-7-31,Travel,https://medium.com/@trolleway/bike-ride-fabrika-1-maya-silikatnaya-podolsk-01-05-2011-5d2d18c9b162?source=tag_archive---------108---------------------
107,2017-7-31,Travel,https://medium.com/@toddsmidt/9-tips-for-your-next-trip-5550a381c78b?source=tag_archive---------109---------------------
108,2017-7-31,Travel,https://medium.com/recreatenow/the-future-is-now-3102133d0875?source=tag_archive---------110---------------------
109,2017-7-31,Travel,https://medium.com/@book2sail/sailing-in-malta-unfolding-the-island-beauties-864ccbc94f0b?source=tag_archive---------111---------------------
110,2017-7-31,Travel,https://medium.com/@toddsmidt/southeast-asia-2017-cliff-notes-ef0ff861dfd8?source=tag_archive---------112---------------------
111,2017-7-31,Travel,https://medium.com/@robertmcangus/the-daily-thistle-news-from-scotland-387be3bfef07?source=tag_archive---------113---------------------
112,2017-7-31,Travel,https://medium.com/@katiline/be-inspired-live-your-dreams-dirtyjunglekids-take-on-the-world-5af156e9f70c?source=tag_archive---------114---------------------
113,2017-7-31,Travel,https://medium.com/@Home_Escape/best-travel-destinations-for-fall-2017-4067fca47beb?source=tag_archive---------115---------------------
114,2017-7-31,Travel,https://medium.com/@OwlTing/wanlitong-the-diving-paradise-near-kenting-taiwan-9db38efce85?source=tag_archive---------116---------------------
115,2017-7-31,Travel,https://medium.com/@Stuart_JW/kyiv-modest-city-of-greatness-bb84be7c8dff?source=tag_archive---------117---------------------
116,2017-7-31,Travel,https://medium.com/@ematour/package-komodo-tours-9732cacefa15?source=tag_archive---------118---------------------
117,2017-7-31,Travel,https://medium.com/@eDesign/emotional-branding-web-design-case-study-e39b03c57c7c?source=tag_archive---------119---------------------
118,2017-7-31,Travel,https://medium.com/@balkanecologyproject/cracking-up-cfeb877dd748?source=tag_archive---------120---------------------
119,2017-7-31,Travel,https://medium.com/groupsolver/usa-travels-what-do-we-want-to-know-before-traveling-abroad-d96b4aeaacaf?source=tag_archive---------121---------------------
120,2017-7-31,Travel,https://medium.com/@shadedglimpses/baby-steps-dc5cff62930d?source=tag_archive---------122---------------------
121,2017-7-31,Travel,https://medium.com/@SlightNorth/5-cheap-travel-destinations-you-dont-have-to-be-rich-to-visit-7e4a3466608b?source=tag_archive---------123---------------------
122,2017-7-31,Travel,https://medium.com/@joannajames979/golden-temple-of-dambulla-sleeping-buddha-and-meditating-monks-c3f9eada7f6d?source=tag_archive---------124---------------------
123,2017-7-31,Travel,https://medium.com/@travelustme/how-to-get-to-penang-1d66010cf02f?source=tag_archive---------125---------------------
124,2017-7-31,Travel,https://medium.com/@whywefallinlove/penn-station-poetry-track-15-744e55183400?source=tag_archive---------126---------------------
125,2017-7-31,Travel,https://medium.com/@michaelglanville1709/five-best-places-to-take-a-road-trip-in-south-africa-a2e7b6b0e991?source=tag_archive---------127---------------------
126,2017-7-31,Travel,https://medium.com/@ChrisAbeleMKE/celebrating-our-parks-774d3693bb89?source=tag_archive---------128---------------------
127,2017-7-31,Travel,https://medium.com/@maxdylan08/learn-how-to-avoid-huge-mobile-bills-while-travelling-d7b8e8a85f34?source=tag_archive---------129---------------------
